Index,AZT,DPT,AZN,DPN,AZP,DPP,Strike,Dip,Rake,Misfit,Extra
36,183.472258752,1.29024659764,91.5263289497,56.4441408725,274.327218365,33.5243188237,54,68,-154,0.0175563398653,"[55, 'TAYAK', 224833, array([-4.83896777,  0.78564594, -0.36096516]), array([-0.98682913,  0.15078749, -0.05857818])]"
53,18.0015567221,17.4898984574,129.953243374,49.8717275296,275.370218051,34.7599302786,62,52,-166,0.0175996558069,"[55, 'TAYAK', 255787, array([-4.87231722,  0.67514048, -0.23549411]), array([-0.98682913,  0.15078749, -0.05857818])]"
145,111.230861124,50.5302193401,11.5736883071,7.86483681725,275.294316136,38.3722776031,320,10,38,0.0176916048044,"[55, 'TAYAK', 1297009, array([-4.90423406,  0.66517217, -0.31817087]), array([-0.98682913,  0.15078749, -0.05857818])]"
146,13.134911211,12.274712197,120.268919356,53.5534698137,274.794198898,33.6920074123,320,76,-34,0.0178128383003,"[55, 'TAYAK', 1302913, array([-4.84649241,  0.77120581, -0.20574844]), array([-0.98682913,  0.15078749, -0.05857818])]"
97,140.635962619,41.0841031593,25.5513093235,25.9319470342,273.330014772,37.8735300528,300,26,4,0.0178441177032,"[55, 'TAYAK', 1217432, array([-4.90873861,  0.66054782, -0.29361639]), array([-0.98682913,  0.15078749, -0.05857818])]"
136,180.904271301,4.12292179951,84.6653182381,56.4441408725,273.611370439,33.2336076705,312,64,-22,0.0179000768991,"[55, 'TAYAK', 1269439, array([-4.83199387,  0.82653217, -0.29882495]), array([-0.98682913,  0.15078749, -0.05857818])]"
46,67.1960101506,49.3752116821,174.852211192,14.5844819941,276.118376282,36.9013910778,60,16,156,0.0181388849118,"[55, 'TAYAK', 244608, array([-4.87402702,  0.79513065, -0.21508577]), array([-0.98682913,  0.15078749, -0.05857818])]"
12,86.8977567916,51.598932671,182.251268222,4.22943280592,275.573142016,38.0805460342,34,8,122,0.0182027136773,"[55, 'TAYAK', 138571, array([-4.90248969,  0.6688833 , -0.24729489]), array([-0.98682913,  0.15078749, -0.05857818])]"
159,29.4772077459,28.3513691789,148.406029826,41.874454679,277.280627987,34.996610189,332,86,-48,0.018249103668,"[55, 'TAYAK', 1352406, array([-4.86000716,  0.68005759, -0.35314204]), array([-0.98682913,  0.15078749, -0.05857818])]"
100,142.23848724,40.3530041342,25.4717968405,27.9258150218,271.970963039,36.9545572827,300,28,4,0.0182526837462,"[55, 'TAYAK', 1217612, array([-4.89194467,  0.75291502, -0.2000267 ]), array([-0.98682913,  0.15078749, -0.05857818])]"
7,87.7229947645,52.0619352832,182.220107401,3.49775740748,274.929606439,37.7179381061,28,8,116,0.0183015384805,"[55, 'TAYAK', 114268, array([-4.89258549,  0.74850968, -0.19962846]), array([-0.98682913,  0.15078749, -0.05857818])]"
99,143.697848169,39.4885269141,27.7351198797,27.9814433215,273.407868721,37.7888131057,300,28,2,0.0184095961011,"[55, 'TAYAK', 1217611, array([-4.90744837,  0.66113115, -0.31606364]), array([-0.98682913,  0.15078749, -0.05857818])]"
141,113.756318345,50.7022403065,11.4107296931,9.92544698093,273.680393844,37.5493567913,316,12,34,0.018483482877,"[55, 'TAYAK', 1280987, array([-4.88674375,  0.80277379, -0.21750579]), array([-0.98682913,  0.15078749, -0.05857818])]"
120,126.911080902,47.7332216141,17.1377402747,17.0911462701,273.627890079,37.2271021207,306,18,18,0.0185191431634,"[55, 'TAYAK', 1241019, array([-4.8776275 ,  0.83809314, -0.28665333]), array([-0.98682913,  0.15078749, -0.05857818])]"
158,24.0166392145,24.4937530381,141.822219976,45.6759231016,275.963879935,34.2232947407,328,84,-44,0.018652795277,"[55, 'TAYAK', 1336028, array([-4.84763939,  0.77966485, -0.20477682]), array([-0.98682913,  0.15078749, -0.05857818])]"
1,91.2657130126,52.6385656846,184.147850108,2.19848033979,275.822126767,37.2739932041,20,8,106,0.0188554420308,"[55, 'TAYAK', 81863, array([-4.87035254,  0.83841811, -0.2840623 ]), array([-0.98682913,  0.15078749, -0.05857818])]"
118,124.710455927,47.7266143086,17.3240383291,15.197478138,274.945535968,38.2785867704,306,16,18,0.0189806993382,"[55, 'TAYAK', 1240839, array([-4.90212737,  0.67988166, -0.35524987]), array([-0.98682913,  0.15078749, -0.05857818])]"
48,13.2274025937,10.9180161272,118.4854799,53.759406178,275.735367892,34.0568218885,60,58,-162,0.0190071486264,"[55, 'TAYAK', 248229, array([-4.85220727,  0.70713977, -0.37498223]), array([-0.98682913,  0.15078749, -0.05857818])]"
20,165.496556197,22.8305520012,50.2008848106,45.4255620344,273.165950554,35.7908106944,42,82,-136,0.0191546480343,"[55, 'TAYAK', 177502, array([-4.87911364,  0.72905639, -0.38300334]), array([-0.98682913,  0.15078749, -0.05857818])]"
79,41.3467331275,38.6068431343,161.249286907,31.9781927522,277.248063229,35.0728563116,160,88,58,0.0191638135158,"[55, 'TAYAK', 656039, array([-4.84231385,  0.82888747, -0.25427082]), array([-0.98682913,  0.15078749, -0.05857818])]"
66,33.2365031439,32.8208908232,153.462592368,37.9727358229,276.477611631,34.9178137969,66,38,-178,0.0192120284838,"[55, 'TAYAK', 270721, array([-4.85330418,  0.78406336, -0.20363591]), array([-0.98682913,  0.15078749, -0.05857818])]"
10,89.4385553581,51.9168410269,184.231630667,3.74624964568,277.146174826,37.8309782452,32,8,118,0.0192234577616,"[55, 'TAYAK', 130469, array([-4.88287141,  0.71037813, -0.37801039]), array([-0.98682913,  0.15078749, -0.05857818])]"
164,105.357777411,51.4266943655,9.74071451797,4.46353516823,276.216784176,38.2168498235,336,8,56,0.0192454619461,"[55, 'TAYAK', 1361638, array([-4.8938191 ,  0.6916439 , -0.36770784]), array([-0.98682913,  0.15078749, -0.05857818])]"
173,101.37327391,52.4386121834,7.82058760748,2.72831027548,275.730557192,37.4269823726,348,8,70,0.0192686515049,"[55, 'TAYAK', 1410245, array([-4.87141826,  0.83507531, -0.32265263]), array([-0.98682913,  0.15078749, -0.05857818])]"
157,20.6450662351,20.5904659018,136.582650709,49.3399955401,276.377698728,33.2646038555,326,82,-40,0.0193283716547,"[55, 'TAYAK', 1327750, array([-4.82075275,  0.83241922, -0.28798868]), array([-0.98682913,  0.15078749, -0.05857818])]"
148,108.853125152,51.1257525134,9.56350451364,7.41445304289,273.750350234,37.8940434581,322,10,42,0.0195092779734,"[55, 'TAYAK', 1305111, array([-4.89853662,  0.73996902, -0.19418464]), array([-0.98682913,  0.15078749, -0.05857818])]"
127,173.645594802,13.5223995441,65.1480424504,52.8371781241,272.9272558,33.8480768532,308,56,-16,0.0195966548619,"[55, 'TAYAK', 1252522, array([-4.84126686,  0.83014308, -0.32456567]), array([-0.98682913,  0.15078749, -0.05857818])]"
37,76.1051259258,50.3145092548,178.571632726,10.1554315056,276.576069741,37.8610268044,56,12,148,0.0196498961654,"[55, 'TAYAK', 228044, array([-4.8974337 ,  0.64998369, -0.29206244]), array([-0.98682913,  0.15078749, -0.05857818])]"
18,81.835765555,51.9630324505,180.435797601,6.67245814426,275.537075681,37.237126218,42,10,132,0.0196809217276,"[55, 'TAYAK', 171156, array([-4.87623624,  0.81599038, -0.2223377 ]), array([-0.98682913,  0.15078749, -0.05857818])]"
19,166.447863764,21.7237529757,50.7865260737,47.3843852102,272.363486639,34.5379796327,42,82,-138,0.0196886891548,"[55, 'TAYAK', 177501, array([-4.8507731 ,  0.83678405, -0.31120653]), array([-0.98682913,  0.15078749, -0.05857818])]"
81,50.8775241331,43.1036658534,167.948594353,25.9319470342,278.46294041,35.779676047,166,86,64,0.0199149585318,"[55, 'TAYAK', 680162, array([-4.8466474 ,  0.7665264 , -0.38268166]), array([-0.98682913,  0.15078749, -0.05857818])]"
166,105.102243208,51.598932671,9.74873177848,4.22943280592,276.426857984,38.0805460342,338,8,58,0.0200398564597,"[55, 'TAYAK', 1369739, array([-4.88755837,  0.71813342, -0.3851911 ]), array([-0.98682913,  0.15078749, -0.05857818])]"
155,108.410135146,51.6920526205,9.56183559709,6.92824142542,274.221893143,37.4477785977,326,10,46,0.0200479863631,"[55, 'TAYAK', 1321313, array([-4.8800201 ,  0.83080047, -0.23753984]), array([-0.98682913,  0.15078749, -0.05857818])]"
49,69.1960101506,49.3752116821,176.852211192,14.5844819941,278.118376282,36.9013910778,62,16,156,0.0201413790723,"[55, 'TAYAK', 252708, array([-4.86275669,  0.74975692, -0.38806173]), array([-0.98682913,  0.15078749, -0.05857818])]"
138,113.894874074,50.3145092548,11.4283672737,10.1554315056,273.423930259,37.8610268044,314,12,32,0.0202884028088,"[55, 'TAYAK', 1272886, array([-4.89916166,  0.73925166, -0.19039515]), array([-0.98682913,  0.15078749, -0.05857818])]"
89,117.116578657,49.6212498099,12.727199707,11.9332926274,273.265928045,37.8758870155,194,84,102,0.02044285119,"[55, 'TAYAK', 793401, array([-4.90087328,  0.72992063, -0.19095845]), array([-0.98682913,  0.15078749, -0.05857818])]"
68,30.1432199413,29.5035637081,150.62453494,41.874454679,277.749172622,33.9512832169,66,42,-176,0.0206394793702,"[55, 'TAYAK', 271082, array([-4.82340983,  0.80831629, -0.35970453]), array([-0.98682913,  0.15078749, -0.05857818])]"
144,9.92723493763,6.76176119786,109.842834649,55.4507588676,275.392944605,33.6939976471,318,72,-30,0.0206424054242,"[55, 'TAYAK', 1294455, array([-4.84265813,  0.74364778, -0.38904873]), array([-0.98682913,  0.15078749, -0.05857818])]"
13,154.944317417,32.1535874388,35.5618669626,37.9727358229,271.647029553,35.5593524264,34,88,-128,0.0207524126051,"[55, 'TAYAK', 145646, array([-4.86606534,  0.83061871, -0.23379366]), array([-0.98682913,  0.15078749, -0.05857818])]"
64,55.4691231268,45.2911702411,168.911925212,21.4950313737,276.116071389,36.9089343217,66,22,168,0.0207760548954,"[55, 'TAYAK', 269454, array([-4.88680535,  0.71109042, -0.19315487]), array([-0.98682913,  0.15078749, -0.05857818])]"
57,60.892084622,47.6630712722,173.073968819,18.9825690101,277.621756905,36.1377712579,64,20,162,0.0208160384534,"[55, 'TAYAK', 261171, array([-4.84806276,  0.84142037, -0.31392894]), array([-0.98682913,  0.15078749, -0.05857818])]"
160,105.602916276,51.2460038881,9.7339534925,4.69226129988,276.009206212,38.3606722079,334,8,54,0.0208629574939,"[55, 'TAYAK', 1353537, array([-4.900131  ,  0.66350906, -0.35018691]), array([-0.98682913,  0.15078749, -0.05857818])]"
38,71.687564876,50.500937785,176.753705802,12.093668274,276.015066657,36.9107591329,56,14,150,0.0210291417534,"[55, 'TAYAK', 228225, array([-4.870398  ,  0.82245635, -0.22022536]), array([-0.98682913,  0.15078749, -0.05857818])]"
62,59.25897659,46.3002837833,170.859856091,19.3817503676,276.403656594,37.2976289504,66,20,166,0.0211216965213,"[55, 'TAYAK', 269273, array([-4.8948113 ,  0.65802226, -0.23483342]), array([-0.98682913,  0.15078749, -0.05857818])]"
85,66.8652357492,48.5820541722,175.716815526,15.9100187968,278.129138609,37.0188925624,174,84,74,0.0211377878848,"[55, 'TAYAK', 712387, array([-4.8695329 ,  0.70874318, -0.38722477]), array([-0.98682913,  0.15078749, -0.05857818])]"
54,17.5689285938,16.0951163062,129.014210729,51.7193586776,276.498118802,33.6433181728,62,54,-166,0.0211961186299,"[55, 'TAYAK', 255967, array([-4.83474134,  0.75141125, -0.39055442]), array([-0.98682913,  0.15078749, -0.05857818])]"
17,162.999185466,25.5914283972,45.7640243172,43.6976659602,272.924817217,35.434817189,40,84,-134,0.0212763701106,"[55, 'TAYAK', 169583, array([-4.86522011,  0.79806411, -0.3797039 ]), array([-0.98682913,  0.15078749, -0.05857818])]"
152,19.0590132671,18.9550639716,132.307922787,48.97353863,275.260323259,34.7782708312,324,80,-40,0.0213304583547,"[55, 'TAYAK', 1319470, array([-4.8721154 ,  0.68711643, -0.20012627]), array([-0.98682913,  0.15078749, -0.05857818])]"
96,137.37801003,42.5347486553,23.4369248204,23.8603307148,273.206472774,38.0181559323,300,24,6,0.0214244173769,"[55, 'TAYAK', 1217253, array([-4.91238246,  0.64668726, -0.26334345]), array([-0.98682913,  0.15078749, -0.05857818])]"
101,146.565051177,37.761243907,30.0,30.0,273.434948823,37.761243907,300,30,0,0.0215138515421,"[55, 'TAYAK', 1217790, array([-4.90852509,  0.64939102, -0.3292689 ]), array([-0.98682913,  0.15078749, -0.05857818])]"
123,120.530907405,48.6063727486,15.3934022932,12.9620762821,274.857628871,38.4638514065,308,14,22,0.0217525212275,"[55, 'TAYAK', 1248761, array([-4.90904388,  0.64570873, -0.32212246]), array([-0.98682913,  0.15078749, -0.05857818])]"
31,177.260628878,7.92414270167,76.313802729,53.759406178,272.872707323,35.0910839291,50,72,-148,0.0219369863472,"[55, 'TAYAK', 208996, array([-4.8856381 ,  0.66373371, -0.21829188]), array([-0.98682913,  0.15078749, -0.05857818])]"
5,88.0161804235,52.1974279275,182.207521456,3.24506534477,274.711192562,37.6128642163,26,8,114,0.0220898380565,"[55, 'TAYAK', 106167, array([-4.8895417 ,  0.7716459 , -0.18358434]), array([-0.98682913,  0.15078749, -0.05857818])]"
134,118.400192985,50.0328326508,13.2778321093,12.3336607794,273.694479054,37.2859067647,312,14,28,0.0221289098254,"[55, 'TAYAK', 1264964, array([-4.87736094,  0.84742318, -0.247577  ]), array([-0.98682913,  0.15078749, -0.05857818])]"
41,73.687564876,50.500937785,178.753705802,12.093668274,278.015066657,36.9107591329,58,14,150,0.0221452924702,"[55, 'TAYAK', 236325, array([-4.85855721,  0.78407428, -0.39020262]), array([-0.98682913,  0.15078749, -0.05857818])]"
124,124.76374226,48.2774332978,17.2614285246,15.0115875356,275.250965469,37.8105990634,308,16,20,0.0221969846578,"[55, 'TAYAK', 1248940, array([-4.88337886,  0.77251876, -0.39726056]), array([-0.98682913,  0.15078749, -0.05857818])]"
109,141.101929229,41.9086253742,25.3301714618,25.8470136981,273.841955323,37.095269334,302,26,6,0.0222600968652,"[55, 'TAYAK', 1225533, array([-4.87811132,  0.80738734, -0.38206969]), array([-0.98682913,  0.15078749, -0.05857818])]"
21,83.835765555,51.9630324505,182.435797601,6.67245814426,277.537075681,37.237126218,44,10,132,0.0222841438724,"[55, 'TAYAK', 179256, array([-4.86348521,  0.79364542, -0.38748994]), array([-0.98682913,  0.15078749, -0.05857818])]"
0,91.5943282563,52.722586523,184.130962705,1.92945742622,275.596745779,37.21000731,18,8,104,0.0223066183228,"[55, 'TAYAK', 73762, array([-4.86898024,  0.85347598, -0.26812335]), array([-0.98682913,  0.15078749, -0.05857818])]"
128,174.772597406,10.9180161272,69.5145201004,53.759406178,272.264632108,34.0568218885,308,58,-18,0.0223087596322,"[55, 'TAYAK', 1252701, array([-4.85635079,  0.77768449, -0.18442689]), array([-0.98682913,  0.15078749, -0.05857818])]"
161,103.357777411,51.4266943655,7.74071451797,4.46353516823,274.216784176,38.2168498235,334,8,56,0.0225370572483,"[55, 'TAYAK', 1353538, array([-4.90767055,  0.67935236, -0.20322669]), array([-0.98682913,  0.15078749, -0.05857818])]"
122,171.289720318,14.9481869918,62.0049893336,51.0483774193,272.056480375,34.9812563951,306,54,-16,0.0225794187431,"[55, 'TAYAK', 1244242, array([-4.87852829,  0.71154006, -0.18287956]), array([-0.98682913,  0.15078749, -0.05857818])]"
113,128.650890157,46.4988358319,19.309977261,17.447865423,274.943356006,38.2896048139,304,18,14,0.0226043137024,"[55, 'TAYAK', 1232917, array([-4.90249803,  0.67370125, -0.37431167]), array([-0.98682913,  0.15078749, -0.05857818])]"
132,116.112812096,49.5236984922,13.4720216736,10.5780705237,274.926587347,38.5088183464,312,12,28,0.0226191539665,"[55, 'TAYAK', 1264784, array([-4.91041871,  0.63800373, -0.30680412]), array([-0.98682913,  0.15078749, -0.05857818])]"
58,59.0647036907,46.9807457956,170.969467099,19.1941888571,276.015924839,36.7126086695,64,20,164,0.0226320997126,"[55, 'TAYAK', 261172, array([-4.87608005,  0.77830302, -0.18267125]), array([-0.98682913,  0.15078749, -0.05857818])]"
95,143.859591776,40.4388086055,26.9369190899,27.9814433215,273.500921954,36.8183652608,208,88,118,0.0226837314669,"[55, 'TAYAK', 850469, array([-4.87446132,  0.82332468, -0.37155255]), array([-0.98682913,  0.15078749, -0.05857818])]"
15,86.6422225891,51.4266943655,182.259285482,4.46353516823,275.783215824,38.2168498235,36,8,124,0.0227402110216,"[55, 'TAYAK', 146672, array([-4.90597722,  0.63904359, -0.26298902]), array([-0.98682913,  0.15078749, -0.05857818])]"
168,104.836667902,51.76241297,9.75796529892,3.99024039816,276.639259731,37.9518836518,340,8,60,0.0227582288655,"[55, 'TAYAK', 1377840, array([-4.88137395,  0.74294517, -0.40262307]), array([-0.98682913,  0.15078749, -0.05857818])]"
154,110.639786395,51.4127988225,11.5616014499,7.17567654747,275.984296186,37.6668145405,326,10,44,0.0227586975626,"[55, 'TAYAK', 1321312, array([-4.87436947,  0.80602475, -0.38520703]), array([-0.98682913,  0.15078749, -0.05857818])]"
43,10.9817743439,9.45772842784,114.982601906,55.4507588676,274.801380171,32.8735561256,58,60,-162,0.0228586717368,"[55, 'TAYAK', 240309, array([-4.82196202,  0.840214  , -0.24129774]), array([-0.98682913,  0.15078749, -0.05857818])]"
77,40.0503328262,36.8711630183,160.41199037,33.9764608625,278.476146819,34.9190486614,68,34,178,0.0229458557514,"[55, 'TAYAK', 278639, array([-4.83531928,  0.76949996, -0.39603423]), array([-0.98682913,  0.15078749, -0.05857818])]"
87,110.87768875,50.381028924,11.1583558916,7.95589051035,274.776413178,38.4972134466,192,84,98,0.0232125557628,"[55, 'TAYAK', 785299, array([-4.91202037,  0.63546965, -0.27283084]), array([-0.98682913,  0.15078749, -0.05857818])]"
51,62.9915331747,48.3512270696,172.941896047,16.8807666695,276.01955781,36.709949698,62,18,160,0.0234777105453,"[55, 'TAYAK', 252890, array([-4.87161275,  0.80674695, -0.19129094]), array([-0.98682913,  0.15078749, -0.05857818])]"
78,36.3505260224,33.8869628028,155.528393726,35.9746455315,277.244117078,35.9137385306,68,36,-178,0.0234946646699,"[55, 'TAYAK', 278641, array([-4.87821509,  0.63318579, -0.32193747]), array([-0.98682913,  0.15078749, -0.05857818])]"
174,101.057034586,52.54384628,7.83597390223,2.46487141939,275.953592876,37.346339555,350,8,72,0.0235095649931,"[55, 'TAYAK', 1418346, array([-4.86688568,  0.85021261, -0.33950519]), array([-0.98682913,  0.15078749, -0.05857818])]"
133,120.465354973,49.5606032483,15.3129769345,12.5585964485,275.409525833,37.6700162555,312,14,26,0.0235166654136,"[55, 'TAYAK', 1264963, array([-4.87722   ,  0.8040269 , -0.39128934]), array([-0.98682913,  0.15078749, -0.05857818])]"
24,83.5898648544,51.6920526205,182.438164403,6.92824142542,277.778106857,37.4477785977,46,10,134,0.0236463368448,"[55, 'TAYAK', 187357, array([-4.86952104,  0.74712974, -0.40612163]), array([-0.98682913,  0.15078749, -0.05857818])]"
98,139.101929229,41.9086253742,23.3301714618,25.8470136981,271.841955323,37.095269334,300,26,6,0.0236863735923,"[55, 'TAYAK', 1217433, array([-4.89441676,  0.74616728, -0.17299667]), array([-0.98682913,  0.15078749, -0.05857818])]"
74,42.7368142904,38.7408540273,162.713727865,31.912828613,278.562469853,34.9962027231,68,32,176,0.0236968062556,"[55, 'TAYAK', 278458, array([-4.83265574,  0.79019525, -0.39205349]), array([-0.98682913,  0.15078749, -0.05857818])]"
29,174.025034182,13.4275973639,66.416568145,51.7193586776,273.667753434,35.0538208389,48,76,-144,0.023758651177,"[55, 'TAYAK', 201258, array([-4.87055292,  0.71791145, -0.40351076]), array([-0.98682913,  0.15078749, -0.05857818])]"
105,152.854072706,32.8927861707,34.9400424419,35.8986617797,271.95806663,36.9454273792,300,36,-4,0.023822516799,"[55, 'TAYAK', 1218328, array([-4.90466199,  0.66430799, -0.20751955]), array([-0.98682913,  0.15078749, -0.05857818])]"
